Fecha,Hora,Consumo (Wh),Precio (€/kWh),Coste por hora (€)
2018-12-26,15,40,0.150810386,0.00603241544
2018-12-26,16,78,0.15175445,0.0118368471
2018-12-26,17,199,0.153351325,0.03051691368
2018-12-26,18,273,0.156441559,0.04270854561
2018-12-26,19,115,0.155888151,0.01792713737
2018-12-26,20,12,0.155578475,0.0018669417
2018-12-26,21,9,0.155306202,0.001397755818
2018-12-26,22,9,0.086582308,7.79E-04
2018-12-26,23,9,0.085625148,7.71E-04
,,,,
2018-12-27,0,10,0.089822108,8.98E-04
2018-12-27,1,9,0.088187154,7.94E-04
2018-12-27,2,10,0.083872271,8.39E-04
2018-12-27,3,9,0.08038579,7.23E-04
2018-12-27,4,10,0.079332774,7.93E-04
2018-12-27,5,9,0.083338831,7.50E-04
2018-12-27,6,9,0.086049875,7.74E-04
2018-12-27,7,8,0.086679212,6.93E-04
2018-12-27,8,9,0.084464349,7.60E-04
2018-12-27,9,153,0.0853515,0.0130587795
2018-12-27,10,225,0.084820939,0.01908471128
2018-12-27,11,103,0.084295097,0.008682394991
2018-12-27,12,79,0.151174307,0.01194277025
2018-12-27,13,67,0.151738866,0.01016650402
2018-12-27,14,44,0.152169956,0.006695478064
2018-12-27,15,9,0.152603444,0.001373430996
2018-12-27,16,9,0.154147955,0.001387331595
2018-12-27,17,51,0.157760344,0.008045777544
2018-12-27,18,77,0.158508776,0.01220517575
2018-12-27,19,10,0.157760736,0.00157760736
2018-12-27,20,8,0.156956495,0.00125565196
2018-12-27,21,9,0.15826924,0.00142442316
2018-12-27,22,9,0.087072875,7.84E-04
2018-12-27,23,9,0.086897599,7.82E-04
,,,,
2018-12-28,0,9,0.088067183,7.93E-04
2018-12-28,1,10,0.085345162,8.53E-04
2018-12-28,2,9,0.080295709,7.23E-04
2018-12-28,3,10,0.078390351,7.84E-04
2018-12-28,4,9,0.075193551,6.77E-04
2018-12-28,5,9,0.075008639,6.75E-04
2018-12-28,6,9,0.079893669,7.19E-04
2018-12-28,7,9,0.081688602,7.35E-04
2018-12-28,8,119,0.082079366,0.009767444554
2018-12-28,9,142,0.083997833,0.01192769229
2018-12-28,10,112,0.083631703,0.009366750736
2018-12-28,11,47,0.081995826,0.003853803822
2018-12-28,12,44,0.149176675,0.0065637737
2018-12-28,13,30,0.148063018,0.00444189054
2018-12-28,14,13,0.148672941,0.001932748233
2018-12-28,15,10,0.14750958,0.0014750958
2018-12-28,16,8,0.150508106,0.001204064848
2018-12-28,17,61,0.153252859,0.009348424399
2018-12-28,18,51,0.155099274,0.007910062974
2018-12-28,19,32,0.15409778,0.00493112896
2018-12-28,20,19,0.15064326,0.00286222194
2018-12-28,21,20,0.147532748,0.00295065496
2018-12-28,22,20,0.080266843,0.00160533686
2018-12-28,23,20,0.076815499,0.00153630998
,,,,
2018-12-29,0,21,0.081748995,0.001716728895
2018-12-29,1,21,0.075662391,0.001588910211
2018-12-29,2,20,0.071215355,0.0014243071
2018-12-29,3,21,0.069999332,0.001469985972
2018-12-29,4,21,0.069205699,0.001453319679
2018-12-29,5,20,0.069130688,0.00138261376
2018-12-29,6,20,0.069203522,0.00138407044
2018-12-29,7,20,0.071175436,0.00142350872
2018-12-29,8,20,0.072417961,0.00144835922
2018-12-29,9,20,0.079145547,0.00158291094
2018-12-29,10,25,0.080452725,0.002011318125
2018-12-29,11,20,0.077800249,0.00155600498
2018-12-29,12,19,0.14460526,0.00274749994
2018-12-29,13,19,0.143056365,0.002718070935
2018-12-29,14,19,0.140790026,0.002675010494
2018-12-29,15,19,0.138865156,0.002638437964
2018-12-29,16,19,0.139824483,0.002656665177
2018-12-29,17,19,0.145106554,0.002757024526
2018-12-29,18,19,0.151549947,0.002879448993
2018-12-29,19,20,0.152228532,0.00304457064
2018-12-29,20,19,0.152265514,0.002893044766
2018-12-29,21,19,0.152323194,0.002894140686
2018-12-29,22,19,0.083787562,0.001591963678
2018-12-29,23,20,0.083457749,0.00166915498
,,,,
2018-12-30,0,20,0.084597748,0.00169195496
2018-12-30,1,20,0.073158148,0.00146316296
2018-12-30,2,21,0.071705208,0.001505809368
2018-12-30,3,20,0.070719657,0.00141439314
2018-12-30,4,20,0.070282752,0.00140565504
2018-12-30,5,20,0.070147976,0.00140295952
2018-12-30,6,19,0.070566741,0.001340768079
2018-12-30,7,20,0.071771736,0.00143543472
2018-12-30,8,19,0.071528496,0.001359041424
2018-12-30,9,20,0.075497741,0.00150995482
2018-12-30,10,19,0.079728222,0.001514836218
2018-12-30,11,20,0.079358706,0.00158717412
2018-12-30,12,27,0.148749961,0.004016248947
2018-12-30,13,29,0.152003141,0.004408091089
2018-12-30,14,13,0.152509546,0.001982624098
2018-12-30,15,14,0.149780608,0.002096928512
2018-12-30,16,9,0.14821023,0.00133389207
2018-12-30,17,9,0.15126183,0.00136135647
2018-12-30,18,9,0.153430382,0.001380873438
2018-12-30,19,8,0.154942664,0.001239541312
2018-12-30,20,9,0.155604691,0.001400442219
2018-12-30,21,8,0.155965872,0.001247726976
2018-12-30,22,9,0.087106419,7.84E-04
2018-12-30,23,9,0.084686528,7.62E-04
,,,,
2018-12-31,0,9,0.08403311,7.56E-04
2018-12-31,1,9,0.075469272,6.79E-04
2018-12-31,2,10,0.073029723,7.30E-04
2018-12-31,3,9,0.072222774,6.50E-04
2018-12-31,4,9,0.07207786,6.49E-04
2018-12-31,5,9,0.07199827,6.48E-04
2018-12-31,6,10,0.075039488,7.50E-04
2018-12-31,7,8,0.074597256,5.97E-04
2018-12-31,8,119,0.077377864,0.009207965816
2018-12-31,9,148,0.081233805,0.01202260314
2018-12-31,10,81,0.081685498,0.006616525338
2018-12-31,11,80,0.080956326,0.00647650608
2018-12-31,12,105,0.148516001,0.01559418011
2018-12-31,13,95,0.149038383,0.01415864639
2018-12-31,14,53,0.148962253,0.007894999409
2018-12-31,15,8,0.148131218,0.001185049744
2018-12-31,16,9,0.148862702,0.001339764318
2018-12-31,17,9,0.152604325,0.001373438925
2018-12-31,18,8,0.153208611,0.001225668888
2018-12-31,19,9,0.153412739,0.001380714651
2018-12-31,20,8,0.153087766,0.001224702128
2018-12-31,21,9,0.152261944,0.001370357496
2018-12-31,22,9,0.081832044,7.36E-04
2018-12-31,23,9,0.082030794,7.38E-04
